id,session_log_id,useraccount_id,subject_id,counter,class_id,school_id,is_parent_post,reply_to_post_id,karma_awarded_id,comment_text,label,image_url,document_url,is_active,is_moved,is_hidden,is_starred,is_sticky,is_welcome_post,last_poster_permissions,access_permissions,answer_status_flags,ts_created,ts_modified,type
2874489,25513681,3207731,1,2353894,,12882,0,2874479,,i watched all the videos and everything but i still don't get it...,0,,,1,0,0,0,,,,4294967295,0,4/3/2019 21:46,4/3/2019 21:46,safe
1820146,8523958,2251651,1,1665210,,14287,0,1820138,,but maybe this afternoon im going over section 3 again because i was struggling with that maybe ill come to the wall,0,,,1,0,0,0,,,,4294967295,0,1/4/2017 16:34,1/4/2017 16:34,safe
667974,1767606,876731,2,12030,,11760,0,663168,,"I had a discussion with our Math Administrator regarding the number of students in Algebra in middle school and the number of students that end up in Calculus in high school, about ¼ of the students are enrolled in Calculus.  I sometimes wonder with all of the standards that have been covered in Algebra, are the students thoroughly learning them in a way that helps them to be successful in the higher level math classes.",0,,,1,0,0,0,,,,4294967295,0,3/27/2015 19:40,3/27/2015 19:40,safe
1852858,8858216,3256593,1,1690154,,13019,0,1852755,,kacie gets it i wen't there i i can't figure ot out will you give me better derection please.,0,,,1,0,0,0,,,,4294967295,0,1/23/2017 21:42,1/23/2017 21:42,safe
409190,904718,1061440,1,399848,,11978,0,409135,,"Ok, for example a=b+c solve for b
You have to isolate b so you'd sibtract both sides by c and get c-a=b
Of course, it can be more complicated, mainly it's just isolating the designated vairable. If you're having trouble, you can ask!",0,,,1,0,0,0,,,,4294967295,0,11/6/2014 22:50,11/6/2014 22:50,safe
3013890,28546159,3236398,1011,11522,,13007,0,3013793,,Hey! I actually think I need help with this problem ￼,0,https://s3.amazonaws.com/algebranation/groupboard_uploads/EF9761BA365F5C2784F85681E8D8BD3E.jpg,,1,0,0,0,,,,4294967295,0,10/21/2019 0:40,10/21/2019 0:40,safe
842588,2728264,1044474,1,820448,,11804,0,842577,,"If you have the most Karma Points at the end of the month, you will get an iPad ! ",0,,,0,0,0,0,,,,4294967295,0,5/12/2015 15:22,5/12/2015 15:22,safe
2457927,16568013,7437608,81,42812,,24311,0,2457843,175204,think to yourself: which number when multiplied by itself will equal 2704,0,,,1,0,0,0,,,,4294967295,0,3/5/2018 19:55,3/5/2018 19:56,safe
269424,375085,1765155,1,270419,,13680,0,269387,,"oh ya. sorry, its just on the leaderboard your points are lagging a little",0,,,1,0,0,0,,,,4294967295,0,6/3/2014 0:04,6/3/2014 0:04,safe
199555,15453,1032550,1,200551,,3641,0,199554,,"Just scan the wall to help others. Most schools are having lunches cycle out right now, so it may be slow for a few minutes as classes transition. Hang tight. ",0,,,0,0,0,0,,,,4294967295,1,4/28/2014 16:21,4/28/2014 16:21,safe
104404,508119,415565,1,105403,,11084,0,104320,,welcome to algebra nation i hope it helps you understand ,0,,,0,0,0,0,,,,4294967295,0,3/4/2014 16:31,3/4/2014 16:31,safe
423181,931002,2391827,1,412878,,11862,0,423165,,lol i cant get celabrate good times out of my head. Yesterday i gt a 70 after my retake when i got a 28. I came home and played it for an hour and a half!!!! EVERY ONE AROUND THE WORLD COME ON YAHOO ITS A CELABRATION!!!! :P,0,,,0,0,0,0,,,,4294967295,0,11/15/2014 14:01,11/15/2014 14:01,safe
2345345,14589131,5773088,91,44937,,11804,0,2345289,,"Nabeeha, when you subtract 99 from both sides you get:
 11x &lt; 11x - 90",0,,,1,0,0,0,,,,4294967295,0,12/8/2017 17:29,12/8/2017 17:29,safe
652044,1703047,1103402,1,633886,,12126,0,652022,,Its not 48 pounds. You said it is 3 weeks and each week you subtract 3 so it would be 45!,0,,,1,0,0,0,,,,4294967295,0,3/20/2015 1:03,3/20/2015 1:03,safe
566106,1311106,1506553,1,550884,,13160,0,566105,,yes you go to the section your on and click on the practice test tool at the bottom of the videos that show up,0,,,1,0,0,0,,,,4294967295,0,2/11/2015 23:59,2/11/2015 23:59,safe
2155644,13063289,6365276,91,2743,,20766,0,2155628,135100,a degree is when you add the exponents and pick the highest one like 5x²+3x⁵y² then you can see the first exponent of 2 and the other you add the 5 and 2 to get 7 and then you see which is bigger,0,,,1,0,0,0,,,,4294967295,0,9/14/2017 12:45,9/14/2017 12:46,safe
2145152,12937037,4516785,1,1929719,,14307,0,2145139,,Do it first and we will take you through it step by step:),0,,,1,0,0,0,,,,4294967295,0,9/4/2017 23:17,9/4/2017 23:17,safe
3187300,39002014,9398143,1011,38793,,11804,0,3187240,,"No, those are not alternate interior angles because angle LAH is not an interior angle. ",0,,,1,0,0,0,,,,4294967295,0,10/13/2020 23:56,10/13/2020 23:56,safe
2873330,25427236,4409861,1,2352959,,12049,0,2873087,208325,"To get an x-intercept you would do something similar, but instead of plugging in 0 for x, you plug in 0 for y, because an x intercept is where the function intercepts with the x axis at the y coordinate 0. After that, you solve for x.",0,,,1,0,0,0,,,364534,4294967295,0,4/2/2019 22:41,4/2/2019 22:43,safe
141904,689973,955921,1,142903,,11204,0,141880,,Foil or distribute you values in the first parentheses to the ones in the second.,0,,,1,0,0,0,,,,4294967295,0,4/2/2014 20:38,4/2/2014 20:38,safe
520739,1159443,2647012,1,506929,,13658,0,520727,,"thanks, I like her challenge questions for 200 kp. ",0,,,0,0,0,0,,,,4294967295,0,1/27/2015 2:18,1/27/2015 2:18,safe
1818505,8506903,3456518,1,1663815,,11703,0,1818458,97092,You click on the x² symbol at the bottom of your chat thing,0,,,1,0,0,0,,,364534,4294967295,0,1/2/2017 23:41,1/2/2017 23:42,safe
1016078,3418157,3682049,1,988877,,13532,0,1016040,,Ok... 5x + 10y = 15 What Is X &amp; Y?,0,,,1,0,0,0,,,,4294967295,0,11/3/2015 23:30,11/3/2015 23:30,safe
2336677,14903732,5517850,1,2032732,,16211,0,2336450,,Olivia please stop making comments that don't pretian to math.,0,,,1,0,1,0,,,,4294967295,0,12/5/2017 16:25,12/5/2017 16:25,safe
694048,1896716,1756232,1,674553,,13645,0,694028,33102,First lets multiply the two sodes together make an equation equal to the area,0,,,1,0,0,0,,,,4294967295,0,4/7/2015 0:05,4/7/2015 0:06,safe
1863944,8975680,586838,1,1698151,,11314,0,1863908,,simplify your answer all the way till it says 2x=2. you then later divide both side by 2 and you will get the answer,0,,,1,0,0,0,,,,4294967295,0,1/27/2017 19:06,1/27/2017 19:06,safe
736746,2179764,1389399,1,716424,,12580,0,736733,,"Please not again today, i had enough and i am trying to learn, PLease navigate to another website --Attention seeker",0,,,0,0,0,0,,,,4294967295,0,4/17/2015 17:29,4/17/2015 17:29,safe
391292,881678,819971,1,382719,,11646,0,391261,,That is Compound inequalities and if it's an OR problem then you subtract where the variable is you have it away from the other number.And if it's an AND then you have to seperate into 2 different inequalities.:),0,,,1,0,0,0,,,,4294967295,0,10/29/2014 22:20,10/29/2014 22:20,safe
3282577,42929283,8868971,1,2600069,,11804,0,3282450,,"Sameera, okay basically do exactly what you did for 4 there but for x as well, what would that look like?",0,,,1,0,0,0,,,,4294967295,0,5/10/2021 21:35,5/10/2021 21:35,safe
483789,1059202,1335720,1,471444,,13007,0,483774,,Ms. Or Mrs.McAllister he asked a very simple question and I gave him a math related answer.,0,,,1,0,0,0,,,,4294967295,0,1/5/2015 17:12,1/5/2015 17:12,safe
845626,2740691,1091784,1,823402,,12053,0,845609,,why do you need to get into my business ,0,,,1,0,0,0,,,,4294967295,0,5/13/2015 16:02,5/13/2015 16:02,safe
2921052,27424067,9825190,21,65974,,11804,0,2920912,,"A recursive formula designates the starting term, a1, and the nth term of the sequence, an , as an expression containing the previous term (the term before it), an-1. ",0,,,1,0,0,0,,,,4294967295,0,5/17/2019 0:49,5/17/2019 0:49,safe
240801,374992,1765155,1,241797,,13680,0,240779,,"Range means y. Also y can be written as f(x) so if f(x) is y,
Replace the f(x) with 18 and solve for x",0,,,1,0,0,0,,,,4294967295,0,5/12/2014 0:46,5/12/2014 0:46,safe
1494740,6292438,1222248,1,1412158,,12622,0,1494704,,"polynomials there are different ones like monomials meaning =1   binomials meaning = 2
trinomials meaning= 3 ",0,,,1,0,0,0,,,,4294967295,0,8/28/2016 21:25,8/28/2016 21:25,safe
1899486,9299226,2513456,1,1726393,,12221,0,1899470,,ohh okay i see where i can factor. my formula solutions were correct too thank you very much :),0,,,1,0,0,0,,,,4294967295,0,2/13/2017 20:35,2/13/2017 20:35,safe
2049120,11501886,1897204,11,92953,,12358,0,2048995,,"I've suggested this for a few other people and I think it might be able to help you too, even if you aren't stressed about it:

For anyone stressed about the end of the year EOCs I recommend looking at the &quot;What to Do During the Test&quot; Video right here on the algebra nation website. You can find this by scrolling all the way down under the &quot;videos and more&quot; tab, choosing the &quot;Additional Recourses&quot; tab, then the &quot;Testing Recourse&quot; tab, then finally you will see the video's title.

My teacher played this for our class and it's actually pretty helpful! It's not just the usual, &quot;Stay calm and eat a good breakfast&quot; type deal. It talks about strategies to answer the questions as well! ",0,,,1,0,0,0,,,,4294967295,0,4/24/2017 22:05,4/24/2017 22:05,safe
429097,943090,2376251,1,418556,,11804,0,429088,,"Well, since you are solving for x go ahead and put them on the same side, so add 40x to both sides to bring it to the right",0,,,0,0,0,0,,,,4294967295,0,11/19/2014 17:31,11/19/2014 17:31,safe
2421884,15982486,7549570,91,56977,,21417,0,2421794,,you can use slope intercept form or you can use rise over run,0,,,1,0,0,0,,,,4294967295,0,2/8/2018 15:57,2/8/2018 15:57,safe
2787765,21177700,8754657,91,109975,,21411,0,2787734,,then you divide both sides by the number with the x ,0,,,1,0,1,0,,,,4294967295,0,1/11/2019 20:27,1/11/2019 20:27,safe
384195,870326,617064,1,376018,,11286,0,384172,,it depends on the se. i have gotten 500 kp for an easy question,0,,,1,0,0,0,,,,4294967295,0,10/25/2014 0:04,10/25/2014 0:04,safe
1572414,6852425,3103818,11,47499,,11804,0,1572201,,if that doesn't work just let us know and we'll try to help,0,,,1,0,0,0,,,,4294967295,0,9/22/2016 0:28,9/22/2016 0:28,safe
1223816,4374992,4234929,11,18713,,11804,0,1223792,,"So the easiest way would be to use right triangles to solve each of these. (Imagine splitting the parking spot exactly down the middle to form two right triangles) You know the height of the parking spot, then you just need the length to find its area. ",0,,,1,0,0,0,,,,4294967295,0,2/25/2016 1:56,2/25/2016 1:56,safe
1793738,8362316,2513456,1,1643670,,12221,0,1793717,,Write a new equation with the same slope as the first equation. Parallel lines have the same slope,0,,,1,0,0,0,,,,4294967295,0,12/13/2016 1:40,12/13/2016 1:40,safe
3062397,31821748,11049528,1,2479004,,12780,0,3062355,,now put a x at the end of -25 and 2. plug it in to the equation as a replacement for 23x what does it look like?,0,,,1,0,0,0,,,,4294967295,0,12/16/2019 23:54,12/16/2019 23:54,safe
3248598,42132394,13353721,1,2580640,,11804,0,3248588,,"Hi Dallas! What do you think is the first step in solving this?
",0,,,1,0,0,0,,,,4294967295,0,3/1/2021 22:51,3/1/2021 22:51,safe
442584,972206,1100622,1,431533,,12127,0,442568,,"you need to put rise (y) over run (x) for the slope, then put in in slope intercept form",0,,,1,0,0,0,,,,4294967295,0,12/1/2014 22:59,12/1/2014 22:59,safe
2726770,22072454,9398143,1,2280526,,11804,0,2726352,,"If you are looking at the one at the very top, you will have two transformations. The number inside the parenthesis is one and the number behind the parenthesis is the other. What do you think they are?",0,,,1,0,0,0,,,,4294967295,0,11/14/2018 0:15,11/14/2018 0:15,safe
3058083,31650826,11049528,1,2475952,,12780,0,3058062,,zero's are when graphed when it's on the x axis making the x-intercept.,0,,,1,0,0,0,,,,4294967295,0,12/11/2019 1:14,12/11/2019 1:14,safe
836929,2683794,1573082,1,814952,,13266,0,836924,,i didn't take it yet but i feel going on beep and doing the practice tests helps me with some suff i forgot fro the beginning of the year,0,,,1,0,0,0,,,,4294967295,0,5/11/2015 1:29,5/11/2015 1:29,safe
2406382,15759498,5773089,1,2074144,,11804,0,2406366,,I think Section 7 Topic 1 should help you here!,0,,,1,0,0,0,,,,4294967295,0,1/30/2018 23:28,1/30/2018 23:28,safe
1329502,5135709,4234927,1,1265655,,11804,0,1329434,,Close. A radical means that everything in the radical is raised to the 1/2 power. So the equation is actually as follows:,0,https://s3.amazonaws.com/algebranation/groupboard_uploads/9E6E6FAC1F87ED6B2999B08BF726FBC4.png,,1,0,0,0,,,,4294967295,0,4/14/2016 19:58,4/14/2016 19:58,safe
578823,1358219,2242532,1,563130,,14370,0,578774,,"so according to your equation and the formula for exponential functions, what is a ",0,,,1,0,0,0,,,,4294967295,0,2/18/2015 1:32,2/18/2015 1:32,safe
2992983,29548102,10472250,1,2429403,,11705,0,2992918,,and students will start to ask why and end up in a pickle so lets just correct her so she dosen't have problems with teacher,0,,,0,0,0,0,,,,4294967295,0,10/1/2019 22:00,10/1/2019 22:00,safe
3121799,34187899,9398017,1,2517319,,11804,0,3121619,,Rayan gave the quadratic formula if that is what you meant.,0,,,1,0,0,0,,,,4294967295,0,4/2/2020 19:38,4/2/2020 19:38,safe
2235644,13943588,694505,1,1985843,,11413,0,2235608,,"Yes, don't forget to put all the domains and ranges",0,,,1,0,0,0,,,,4294967295,0,10/18/2017 23:38,10/18/2017 23:38,safe
423980,931642,1032815,1,413606,,4353,0,423944,,Yep I just use the acronym to not write out the entire phrase,0,,,1,0,0,0,,,,4294967295,0,11/16/2014 1:32,11/16/2014 1:32,safe
2625235,20270438,4234927,11,101572,,11804,0,2624941,,Hint: it tells us something about two lengths in the picture,0,,,1,0,0,0,,,,4294967295,0,9/12/2018 22:24,9/12/2018 22:24,safe
2497649,17087229,4006061,1,2136562,,11804,0,2497639,,"Hey Abigail he can only be unblocked by emailing the help desk and explaining why he thinks he should be unblocked.  However, he will likely stay blocked if he broke our rules",0,,,1,0,0,0,,,,4294967295,0,4/6/2018 14:42,4/6/2018 14:42,safe
3273492,43436710,4524954,1,2594673,,14239,0,3273344,,"Correct, since they started with a nickel, and they doubled the amount everyday.",0,,,1,0,0,0,,,,4294967295,0,4/23/2021 20:09,4/23/2021 20:09,safe
2897853,26580101,9336497,81,60224,,11804,0,2897840,,"Hi Katrina, can you post the whole problem you are working on? I don't understand exactly what you are asking.",0,,,1,0,0,0,,,,4294967295,0,4/26/2019 19:51,4/26/2019 19:51,safe
184835,631525,874034,1,185831,,14346,0,183730,,"nice, so now theres one more step before you've got your final answer since you factored out a 4 in the beginning",0,,,1,0,0,0,,,,4294967295,1,4/21/2014 2:10,4/21/2014 2:10,safe
837894,2712189,1044474,1,815824,,11804,0,837833,,"Depends on the school Kevin...but if you don't pass the EOC, you'll need to retake it.  Don't focus on the negatives though, stay positive and study! You'll be okay!!",0,,,1,0,0,0,,,,4294967295,0,5/11/2015 15:57,5/11/2015 15:57,safe
981704,3300920,667659,1,954784,,11413,0,981672,,"Go ahead and post it, we'd be glad to help!",0,,,1,0,0,0,,,,4294967295,0,10/16/2015 22:14,10/16/2015 22:14,safe
3179881,38432880,9854014,1,2546690,,11804,0,3179878,,"Wasim, please be mindful of your posts.  This is a forum to assist.  Have you watched any of our videos?  Have you spoken with your teacher for extra practice?",0,,,1,0,0,0,,,,4294967295,0,10/4/2020 22:07,10/4/2020 22:07,safe
707662,2009932,3103818,1,687859,,11804,0,707535,,on the exam you can use whatever method works best for you,0,,,1,0,0,0,,,,4294967295,0,4/10/2015 0:05,4/10/2015 0:05,safe
1468037,5939690,4006060,1,1391558,,11804,0,1468020,,Are you on a phone or tablet? I can also help you with your workbook here! ,0,,,1,0,0,0,,,,4294967295,0,7/27/2016 17:54,7/27/2016 17:54,safe
2545625,18356048,1805349,1,2176508,,13605,0,2545472,,Do you notice a pattern? Is it true that more calories = more protein according to the table?,0,,,1,0,0,0,,,,4294967295,0,4/30/2018 23:02,4/30/2018 23:02,safe
3189409,39118110,12580698,21,88045,,32200,0,3189353,,"for the piecewise function i got:
4       x&lt;0
2       0≤ x&lt;1
x+3   x&lt;1
x        2≤ x&lt;4",0,,,1,0,0,0,,,,4294967295,0,10/16/2020 23:57,10/16/2020 23:57,safe
1800463,8397954,4006061,1,1649325,,11804,0,1800352,,"Woops I meant g(f(x)) but that's what you did!
That would be your equation!",0,,,1,0,0,0,,,,4294967295,0,12/15/2016 0:02,12/15/2016 0:02,safe
1438433,5774211,4006061,1,1366716,,11804,0,1438428,,"As of now locks are permanent.  However, your case is being looked in to",0,,,1,0,0,0,,,,4294967295,0,5/19/2016 23:57,5/19/2016 23:57,safe
3177264,38573245,7995389,21,85165,,11804,0,3177203,,now you solve these equations like a system of equations and good advice Kunal,0,,,1,0,0,0,,,,4294967295,0,9/30/2020 22:20,9/30/2020 22:20,safe
2746993,22418756,5194337,1,2287990,,11703,0,2746917,,yes now it is time to plug in random numbers most likely below 10,0,,,1,0,0,0,,,,4294967295,0,11/30/2018 0:15,11/30/2018 0:15,safe
2023000,11066679,1103687,1,1824422,,12134,0,2022973,,My homework but i dont understand it i think its distributing,0,,,1,0,0,0,,,,4294967295,0,4/13/2017 23:48,4/13/2017 23:48,safe
1484898,6208877,4422178,1,1404389,,12195,0,1484884,,"it says every week so a week has 7 days ..thats why im kind of confused 
",0,,,1,0,0,0,,,,4294967295,0,8/24/2016 16:51,8/24/2016 16:51,safe
2669339,21078419,3424975,1,2254855,,13947,0,2669318,,"Let's solve for x.
5x+3y=0
Step 1: Add -3y to both sides.
5x+3y+−3y=0+−3y
5x=−3y",0,,,1,0,0,0,,,,4294967295,0,10/8/2018 21:50,10/8/2018 21:50,safe
1494453,6177483,4234926,1,1411958,,11804,0,1494432,,More people will probably log on soon! It's a Sunday so maybe people are having some fun. :),0,,,1,0,0,0,,,,4294967295,0,8/28/2016 19:35,8/28/2016 19:35,safe
733705,2157926,2647012,1,713420,,13658,0,733680,,let us know if you have more to ask ma'am! :)),0,,,1,0,0,0,,,,4294967295,0,4/16/2015 22:16,4/16/2015 22:16,safe
2152951,13028942,5773087,1,1936222,,11804,0,2152947,,"You can distribute the +1 to x²-x-4. Also, if you use the special characters button, it makes the expression easier to read :) It's the &quot;x²&quot; button under the comment box",0,,,1,0,0,0,,,,4294967295,0,9/8/2017 0:46,9/8/2017 0:46,safe
852052,2766383,1044474,1,829564,,11804,0,852046,,"You can't solve it, you can use it to find the sides of a right triangle though if you're given two of the sides. ",0,,,1,0,0,0,,,,4294967295,0,5/18/2015 14:20,5/18/2015 14:20,safe
3276834,43639029,7995389,1011,57724,,11804,0,3276803,,"I agree with Olivia, we need to also know the perimeter or the apothem in order to find the side length.",0,,,1,0,0,0,,,,4294967295,0,4/28/2021 22:47,4/28/2021 22:47,safe
947922,3179789,564340,1,921204,,11470,0,947916,,"i need help with geometry, even if this is called algebra nation",0,,,1,0,0,0,,,1048576,4294967295,0,10/3/2015 12:31,10/3/2015 12:34,safe
1086104,3649218,1223425,1,1058471,,12634,0,1086060,,"Ok, I had the same thing happen but only on my iPad. I FINALLY realized the computer works.",0,,,1,0,0,0,,,,4294967295,0,12/9/2015 22:32,12/9/2015 22:32,safe
1880161,9127828,4250738,1,1710444,,13086,0,1880136,103613,if they have the same slope and different y intercepts they are parallel,0,,,1,0,0,0,,,,4294967295,0,2/3/2017 17:14,2/3/2017 17:15,safe
3213308,40187133,9854014,1,2563669,,11804,0,3213303,,A literal equation is one that has several letters or variables. Examples include the area of a circle (A=πr2) and the formula for speed (v=Dt),0,,,1,0,0,0,,,,4294967295,0,12/4/2020 0:57,12/4/2020 0:57,safe
2902392,26695009,1935748,11,149294,,13259,0,2902206,,"I just did that so you didn't accidentally look for it in geometry videos, sorry if it came off as rude.
I didn't get the same answer.",0,,,1,0,0,0,,,,4294967295,0,4/30/2019 0:59,4/30/2019 0:59,safe
2343836,14936176,7058980,91,44591,,21410,0,2343358,,"Defintion of x and y intercepts : The graphical concept of x- and y-intercepts is pretty simple. The x-intercepts are where the graph crosses the x-axis, and the y-intercepts are where the graph crosses the y-axis",0,,,1,0,0,0,,,,4294967295,0,12/8/2017 0:22,12/8/2017 0:22,safe
2742846,22348005,7821008,11,118580,,11804,0,2742828,,"Hi Kazmin, it looks like you need to look at the ratio's to make a determination.  What have you already tried or thought? ",0,,,1,0,0,0,,,,4294967295,0,11/28/2018 0:19,11/28/2018 0:19,safe
19841,11664,1032512,1,20840,,13598,0,19839,,Well since you're here... what can you tell me about the discriminant of the quadratic equation?,0,,,1,0,0,0,,,,4294967295,0,11/16/2013 3:40,12/20/2013 13:40,safe
3056696,31600334,4514613,1,2475100,,14217,0,3056370,222989,okay so what  value of n would make (-n+1) equal 0?,0,,,1,0,0,0,,,,4294967295,0,12/9/2019 1:29,12/16/2019 3:53,safe
3082871,32836183,2616725,1,2490870,,13266,0,3082220,224660,"Hi Mrs. Decelle! This is Luke Johnson! A former student at Tropical Elementary School. I hope you remember me! Since the beginning of 6th Grade, I am now at Coral Springs Middle School. Next year I am attending Marjory Stoneman Douglas High School. I have matured drastically and I wish you well! ",0,,,1,0,1,0,,,,4294967295,0,2/3/2020 23:56,2/3/2020 23:56,safe
406657,901334,938418,1,397381,,11204,0,406579,,"This is just an example
we have (-1,-6) and slope 4

y – y1 = m(x – x1)
y – (–6) = (4)(x – (–1))
y + 6 = 4(x + 1)
y + 6 = 4x + 4
y = 4x + 4 – 6

y = 4x – 2 
See this is in y=mx+b format
just look at the steps and try to understand what we did and good luck!",0,,,1,0,0,0,,,,4294967295,0,11/5/2014 23:46,11/5/2014 23:46,safe
2709134,20453136,8574201,91,92000,,20766,0,2708458,198888,when you have a problem like that you would subtract the denominator from the numerator which would be 6-9. Then you would have 8ˉ³ which you would have change to a positive exponent so you would end up with 1/8³.,0,,,1,0,0,0,,,,4294967295,0,11/2/2018 0:44,11/2/2018 0:48,safe
3009945,29549708,10671671,91,130494,,21417,0,3007808,,Neither are significant because the zeros are not enclosed by significant digits. ,0,,,1,0,0,0,,,,4294967295,0,10/14/2019 21:36,10/14/2019 21:36,safe
161748,166095,1328067,1,162744,,12928,0,161742,,Night guys! Wish you happy dreams! - that's a me thing don't judge,0,,,0,0,0,0,,,,4294967295,0,4/11/2014 3:12,4/11/2014 3:12,safe
274737,184101,1382314,1,275732,,12580,0,274735,,"alright spongebob has 5 krabby patties,and he takes the lettuce out and the meat. s is for lettuce. how many patties does he have",0,,,0,0,0,0,,,,4294967295,0,6/18/2014 16:58,6/18/2014 16:58,safe
1787817,8328689,2506770,1,1639276,,11752,0,1787798,94709,"Well since the y-intercept is 10, one coordinate would be (0,10)",0,,,1,0,0,0,,,,4294967295,0,12/10/2016 0:16,12/10/2016 0:19,safe
2971955,29149938,7995389,1011,5180,,11804,0,2971909,,"ok, we only want to use that formula when writing an equation of a line.  since we are just trying to find the slope we want to use the slope formula.  and yes, much better now!  now how about the slope of AC?",0,,,1,0,0,0,,,,4294967295,0,9/16/2019 22:54,9/16/2019 22:54,safe
249945,692966,964576,1,250940,,11864,0,249804,,I actually am going over my practice eoc right now too and had this same question on this problem!,0,,,0,0,0,0,,,,4294967295,0,5/14/2014 22:37,5/14/2014 22:38,safe
3028290,30646026,8868971,1,2454284,,11804,0,3028196,,Ellice you would add 7a to both sides so what is -4a+7a?,0,,,1,0,0,0,,,,4294967295,0,11/6/2019 22:47,11/6/2019 22:47,safe
2099790,12181401,5904756,1,1888656,,11804,0,2099787,,Have you checked out the videos yet?  Or tried the Test Yourself Tool?,0,,,1,0,0,0,,,,4294967295,0,5/30/2017 21:08,5/30/2017 21:08,safe
1338205,5102458,1405659,1,1273794,,12307,0,1338194,61172,"-2y = 4x + 8 divide both side by -2 is equal to y=-2x-4
and -2x-4 = -2x - 4 so its the same line which is infinite solutions",0,,,1,0,0,0,,,,4294967295,0,4/18/2016 16:58,4/18/2016 17:00,safe
3126757,35110614,9336497,1011,25943,,11804,0,3126681,,Savanna's formula is another version of the same thing. 2 different methods are going on here. Let's stick to one method. ,0,,,1,0,0,0,,,,4294967295,0,4/8/2020 20:34,4/8/2020 20:34,safe
2219712,13804362,7062886,81,10164,,21431,0,2216580,,I tried to watch the video Jennifer but it would not play,0,,,1,0,0,0,,,,4294967295,0,10/12/2017 17:24,10/12/2017 17:24,safe
1221234,4356830,4234930,1,1170625,,11804,0,1221227,,"Toyin's suggestion is also read good, a table of values is a big help when you're graphing a function.",0,,,1,0,0,0,,,,4294967295,0,2/24/2016 2:06,2/24/2016 2:06,safe
252502,508778,416249,1,253497,,11084,0,252428,,wait how did u got 0.25 but I got 0.1 I divided by .5 ??  ,0,,,1,0,0,0,,,,4294967295,0,5/16/2014 1:06,5/16/2014 1:06,safe
3282209,43972495,3104978,1,2599771,,11804,0,3282116,,"Savanna work from here
So 4x² +32x +60 =140. Now subtract 140 from both sides. 
",0,,,1,0,0,0,,,,4294967295,0,5/9/2021 21:04,5/9/2021 21:04,safe
1879570,9116148,4385698,1,1709957,,16257,0,1879568,,yeah but I'm still confused i tried and i got wacky ansers ,0,,,1,0,0,0,,,,4294967295,0,2/3/2017 12:57,2/3/2017 12:57,safe
476351,1045971,1032815,1,464607,,4353,0,476342,,Good work guys. He values were 5 and 15. I'll be handing out kp later on ,0,,,1,0,0,0,,,,4294967295,0,12/19/2014 20:05,12/19/2014 20:05,safe
524902,1182858,2459878,1,510912,,14600,0,524797,,"so you know your y values and x values right? 

",0,,,0,0,0,0,,,,4294967295,0,1/28/2015 23:49,1/28/2015 23:49,safe
3003073,29948312,8869555,1011,9756,,11804,0,3003017,,"First of all, the formula is 1/2pi*r² , second, how do you have 1.57 for the radius?",0,,,1,0,0,0,,,,4294967295,0,10/9/2019 0:19,10/9/2019 0:19,safe
1534255,6434428,4234930,1,1444751,,11804,0,1534213,,"Shia, Tirth and Olivia you need to show your work ^^",0,,,1,0,0,0,,,,4294967295,0,9/9/2016 23:59,9/9/2016 23:59,safe
273909,121906,1223422,1,274904,,12642,0,273875,14913,"84% power after 1 hour of use and 36% after 4 hours of use:
(hours, %)
(1, 84)(4, 36)
            36 - 84         -48
m =     --------- =   ------- = -16...slope is negative; linear relationship is
             4 - 1              3                            negative...",0,,,1,0,0,0,,,,4294967295,0,6/15/2014 15:58,6/15/2014 22:03,safe
788287,2431808,1770052,1,767202,,13677,0,788256,,"Tᴏ ᴘʀᴏᴛᴇᴄᴛ ᴛʜᴇ ᴄʜᴀᴛ ғʀᴏᴍ ᴅᴇᴠᴀsᴛᴀᴛɪᴏɴ. ᴛᴏ ᴜɴɪᴛᴇ ᴀʟʟ sᴘᴀᴍᴍᴇʀs ᴡɪᴛʜɪɴ ᴏᴜʀ ɴᴀᴛɪᴏɴ. ᴛᴏ ᴅᴇɴᴏᴜɴᴄᴇ ᴛʜᴇ ᴇᴠɪʟ ᴏғ Tʀᴜᴍᴘ ᴀɴᴅ ᴍᴏᴅs. ᴛᴏ ᴇxᴛᴇɴᴅ ᴏᴜʀ sᴘᴀᴍ ᴛᴏ ᴛʜᴇ sᴛᴀʀs ᴀʙᴏᴠᴇ. ᴄᴏᴘʏ! ᴘᴀsᴛᴇ! ᴄʜᴀᴛ sᴘᴀᴍ ʙʟᴀsᴛ ᴏғғ ᴀᴛ ᴛʜᴇ sᴘᴇᴇᴅ ᴏғ ʟɪɢʜᴛ! sᴜʀʀᴇɴᴅᴇʀ ᴍᴏᴅs ᴏʀ ᴘʀᴇᴘᴀʀᴇ ᴛᴏ ғɪɢʜᴛ. Please everyone on here at the moment, copy paste on as many posts as possible!",0,,,0,0,0,0,,,,4294967295,0,4/29/2015 15:59,4/29/2015 15:59,safe
621576,1558525,1152291,1,604301,,12323,0,621557,,It might be just for his district or something... idk,0,,,0,0,0,0,,,,4294967295,0,3/7/2015 23:28,3/7/2015 23:28,safe
490075,1075978,2681276,1,477516,,13097,0,490002,,"Okay Thank you so much, It got so confused :D",0,,,1,0,0,0,,,,4294967295,0,1/8/2015 22:35,1/8/2015 22:35,safe
